popularity,budget,revenue,original_title,cast,director,runtime,release_date,vote_count,vote_average,release_year,new_split
3.49,85000000,252712101,Hercules,Tate Donovan|Josh Keaton|Roger Bart|Danny DeVito|James Woods,John Musker|Ron Clements,93,1997-06-26,909,7.0,1997,Adventure
3.49,85000000,252712101,Hercules,Tate Donovan|Josh Keaton|Roger Bart|Danny DeVito|James Woods,John Musker|Ron Clements,93,1997-06-26,909,7.0,1997,Comedy
3.15,90000000,589390539,Men in Black,Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn,Barry Sonnenfeld,98,1997-07-01,2864,6.7,1997,Action
3.15,90000000,589390539,Men in Black,Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn,Barry Sonnenfeld,98,1997-07-01,2864,6.7,1997,Adventure
3.15,90000000,589390539,Men in Black,Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn,Barry Sonnenfeld,98,1997-07-01,2864,6.7,1997,Comedy
3.15,90000000,589390539,Men in Black,Tommy Lee Jones|Will Smith|Linda Fiorentino|Vincent D'Onofrio|Rip Torn,Barry Sonnenfeld,98,1997-07-01,2864,6.7,1997,Science Fiction
3.08,36000000,12532777,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,Andrew Niccol,106,1997-09-07,1117,7.3,1997,Thriller
3.08,36000000,12532777,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,Andrew Niccol,106,1997-09-07,1117,7.3,1997,Science Fiction
3.08,36000000,12532777,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,Andrew Niccol,106,1997-09-07,1117,7.3,1997,Mystery
3.08,36000000,12532777,Gattaca,Ethan Hawke|Jude Law|Gore Vidal|Uma Thurman|Alan Arkin,Andrew Niccol,106,1997-09-07,1117,7.3,1997,Romance
2.97,90000000,263920180,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126,1997-05-07,2649,7.1,1997,Adventure
2.97,90000000,263920180,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126,1997-05-07,2649,7.1,1997,Fantasy
2.97,90000000,263920180,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126,1997-05-07,2649,7.1,1997,Action
2.97,90000000,263920180,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126,1997-05-07,2649,7.1,1997,Thriller
2.97,90000000,263920180,The Fifth Element,Bruce Willis|Gary Oldman|Ian Holm|Milla Jovovich|Chris Tucker,Luc Besson,126,1997-05-07,2649,7.1,1997,Science Fiction
2.6,125000000,238207122,Batman & Robin,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone,Joel Schumacher,125,1997-06-20,828,4.4,1997,Action
2.6,125000000,238207122,Batman & Robin,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone,Joel Schumacher,125,1997-06-20,828,4.4,1997,Crime
2.6,125000000,238207122,Batman & Robin,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone,Joel Schumacher,125,1997-06-20,828,4.4,1997,Fantasy
2.6,125000000,238207122,Batman & Robin,Arnold Schwarzenegger|George Clooney|Chris O'Donnell|Uma Thurman|Alicia Silverstone,Joel Schumacher,125,1997-06-20,828,4.4,1997,Science Fiction
2.39,110000000,333011068,Tomorrow Never Dies,Pierce Brosnan|Jonathan Pryce|Michelle Yeoh|Teri Hatcher|Ricky Jay,Roger Spottiswoode,119,1997-12-11,565,5.9,1997,Adventure
2.39,110000000,333011068,Tomorrow Never Dies,Pierce Brosnan|Jonathan Pryce|Michelle Yeoh|Teri Hatcher|Ricky Jay,Roger Spottiswoode,119,1997-12-11,565,5.9,1997,Action
2.39,110000000,333011068,Tomorrow Never Dies,Pierce Brosnan|Jonathan Pryce|Michelle Yeoh|Teri Hatcher|Ricky Jay,Roger Spottiswoode,119,1997-12-11,565,5.9,1997,Thriller
2.2,10000000,225933435,Good Will Hunting,Robin Williams|Matt Damon|Ben Affleck|Stellan Skarsg̴rd|Minnie Driver,Gus Van Sant,126,1997-12-05,1592,7.7,1997,Drama
2.11,12000000,39673162,Jackie Brown,Pam Grier|Samuel L. Jackson|Robert Forster|Bridget Fonda|Michael Keaton,Quentin Tarantino,154,1997-12-24,763,7.1,1997,Action
2.11,12000000,39673162,Jackie Brown,Pam Grier|Samuel L. Jackson|Robert Forster|Bridget Fonda|Michael Keaton,Quentin Tarantino,154,1997-12-24,763,7.1,1997,Crime
2.11,12000000,39673162,Jackie Brown,Pam Grier|Samuel L. Jackson|Robert Forster|Bridget Fonda|Michael Keaton,Quentin Tarantino,154,1997-12-24,763,7.1,1997,Drama
2.11,12000000,39673162,Jackie Brown,Pam Grier|Samuel L. Jackson|Robert Forster|Bridget Fonda|Michael Keaton,Quentin Tarantino,154,1997-12-24,763,7.1,1997,Thriller
2.06,70000000,162000000,Alien: Resurrection,Sigourney Weaver|Winona Ryder|Dominique Pinon|Ron Perlman|Michael Wincott,Jean-Pierre Jeunet,109,1997-11-12,712,5.9,1997,Science Fiction
2.06,70000000,162000000,Alien: Resurrection,Sigourney Weaver|Winona Ryder|Dominique Pinon|Ron Perlman|Michael Wincott,Jean-Pierre Jeunet,109,1997-11-12,712,5.9,1997,Horror
2.06,70000000,162000000,Alien: Resurrection,Sigourney Weaver|Winona Ryder|Dominique Pinon|Ron Perlman|Michael Wincott,Jean-Pierre Jeunet,109,1997-11-12,712,5.9,1997,Action
2.01,50000000,109423648,The Game,Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat,David Fincher,129,1997-09-12,851,7.3,1997,Drama
2.01,50000000,109423648,The Game,Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat,David Fincher,129,1997-09-12,851,7.3,1997,Thriller
2.01,50000000,109423648,The Game,Michael Douglas|Sean Penn|Deborah Kara Unger|James Rebhorn|Peter Donat,David Fincher,129,1997-09-12,851,7.3,1997,Mystery
1.95,60000000,26673242,Event Horizon,Laurence Fishburne|Sam Neill|Kathleen Quinlan|Joely Richardson|Richard T. Jones,Paul W.S. Anderson,96,1997-08-15,358,6.2,1997,Horror
1.95,60000000,26673242,Event Horizon,Laurence Fishburne|Sam Neill|Kathleen Quinlan|Joely Richardson|Richard T. Jones,Paul W.S. Anderson,96,1997-08-15,358,6.2,1997,Science Fiction
1.95,60000000,26673242,Event Horizon,Laurence Fishburne|Sam Neill|Kathleen Quinlan|Joely Richardson|Richard T. Jones,Paul W.S. Anderson,96,1997-08-15,358,6.2,1997,Mystery
1.93,53000000,139804348,Anastasia,Meg Ryan|John Cusack|Christopher Lloyd|Angela Lansbury|Hank Azaria,Don Bluth|Gary Goldman,94,1997-11-20,806,7.2,1997,Animation
1.93,53000000,139804348,Anastasia,Meg Ryan|John Cusack|Christopher Lloyd|Angela Lansbury|Hank Azaria,Don Bluth|Gary Goldman,94,1997-11-20,806,7.2,1997,Family
1.62,32000000,79082515,Home Alone 3,Alex D. Linz|Olek Krupa|Rya Kihlstedt|Lenny Von Dohlen|Scarlett Johansson,Raja Gosnell,102,1997-12-12,331,5.2,1997,Comedy
1.62,32000000,79082515,Home Alone 3,Alex D. Linz|Olek Krupa|Rya Kihlstedt|Lenny Von Dohlen|Scarlett Johansson,Raja Gosnell,102,1997-12-12,331,5.2,1997,Family
1.62,16500000,67683989,Austin Powers: International Man of Mystery,Mike Myers|Elizabeth Hurley|Michael York|Mimi Rogers|Seth Green,Jay Roach,94,1997-05-02,581,6.3,1997,Science Fiction
1.62,16500000,67683989,Austin Powers: International Man of Mystery,Mike Myers|Elizabeth Hurley|Michael York|Mimi Rogers|Seth Green,Jay Roach,94,1997-05-02,581,6.3,1997,Comedy
1.62,16500000,67683989,Austin Powers: International Man of Mystery,Mike Myers|Elizabeth Hurley|Michael York|Mimi Rogers|Seth Green,Jay Roach,94,1997-05-02,581,6.3,1997,Crime
1.55,105000000,121214377,Starship Troopers,Casper Van Dien|Dina Meyer|Denise Richards|Jake Busey|Neil Patrick Harris,Paul Verhoeven,129,1997-11-06,929,6.5,1997,Adventure
1.55,105000000,121214377,Starship Troopers,Casper Van Dien|Dina Meyer|Denise Richards|Jake Busey|Neil Patrick Harris,Paul Verhoeven,129,1997-11-06,929,6.5,1997,Action
1.55,105000000,121214377,Starship Troopers,Casper Van Dien|Dina Meyer|Denise Richards|Jake Busey|Neil Patrick Harris,Paul Verhoeven,129,1997-11-06,929,6.5,1997,Thriller
1.55,105000000,121214377,Starship Troopers,Casper Van Dien|Dina Meyer|Denise Richards|Jake Busey|Neil Patrick Harris,Paul Verhoeven,129,1997-11-06,929,6.5,1997,Science Fiction
1.41,3500000,257850122,The Full Monty,Robert Carlyle|Mark Addy|William Snape|Steve Huison|Tom Wilkinson,Peter Cattaneo,91,1997-08-13,163,6.4,1997,Comedy
1.37,75000000,224012234,Con Air,Nicolas Cage|John Cusack|John Malkovich|Ving Rhames|Nick Chinlund,Simon West,115,1997-06-01,728,6.5,1997,Action
1.37,75000000,224012234,Con Air,Nicolas Cage|John Cusack|John Malkovich|Ving Rhames|Nick Chinlund,Simon West,115,1997-06-01,728,6.5,1997,Thriller
1.37,75000000,224012234,Con Air,Nicolas Cage|John Cusack|John Malkovich|Ving Rhames|Nick Chinlund,Simon West,115,1997-06-01,728,6.5,1997,Crime
1.33,80000000,245676146,Face/Off,John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon,John Woo,138,1997-06-27,955,6.7,1997,Action
1.33,80000000,245676146,Face/Off,John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon,John Woo,138,1997-06-27,955,6.7,1997,Crime
1.33,80000000,245676146,Face/Off,John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon,John Woo,138,1997-06-27,955,6.7,1997,Science Fiction
1.33,80000000,245676146,Face/Off,John Travolta|Nicolas Cage|Joan Allen|Alessandro Nivola|Gina Gershon,John Woo,138,1997-06-27,955,6.7,1997,Thriller
1.31,35000000,41954997,Donnie Brasco,Johnny Depp|Al Pacino|Michael Madsen|Bruno Kirby|James Russo,Mike Newell,127,1997-02-27,615,7.2,1997,Crime
1.31,35000000,41954997,Donnie Brasco,Johnny Depp|Al Pacino|Michael Madsen|Bruno Kirby|James Russo,Mike Newell,127,1997-02-27,615,7.2,1997,Drama
1.31,35000000,41954997,Donnie Brasco,Johnny Depp|Al Pacino|Michael Madsen|Bruno Kirby|James Russo,Mike Newell,127,1997-02-27,615,7.2,1997,Thriller
1.31,17000000,125586134,I Know What You Did Last Summer,Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Bridgette Wilson,Jim Gillespie,100,1997-10-17,348,5.5,1997,Horror
1.31,17000000,125586134,I Know What You Did Last Summer,Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Bridgette Wilson,Jim Gillespie,100,1997-10-17,348,5.5,1997,Thriller
1.31,17000000,125586134,I Know What You Did Last Summer,Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Bridgette Wilson,Jim Gillespie,100,1997-10-17,348,5.5,1997,Mystery
1.27,57000000,152944660,The Devil's Advocate,Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey,Taylor Hackford,144,1997-10-17,717,6.9,1997,Drama
1.27,57000000,152944660,The Devil's Advocate,Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey,Taylor Hackford,144,1997-10-17,717,6.9,1997,Horror
1.27,57000000,152944660,The Devil's Advocate,Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey,Taylor Hackford,144,1997-10-17,717,6.9,1997,Mystery
1.27,57000000,152944660,The Devil's Advocate,Keanu Reeves|Al Pacino|Charlize Theron|Jeffrey Jones|Judith Ivey,Taylor Hackford,144,1997-10-17,717,6.9,1997,Thriller
1.23,45000000,136885767,Anaconda,Jennifer Lopez|Ice Cube|Jon Voight|Eric Stoltz|Owen Wilson,Luis Llosa,89,1997-04-11,331,4.7,1997,Adventure
1.23,45000000,136885767,Anaconda,Jennifer Lopez|Ice Cube|Jon Voight|Eric Stoltz|Owen Wilson,Luis Llosa,89,1997-04-11,331,4.7,1997,Horror
1.23,45000000,136885767,Anaconda,Jennifer Lopez|Ice Cube|Jon Voight|Eric Stoltz|Owen Wilson,Luis Llosa,89,1997-04-11,331,4.7,1997,Thriller
1.21,250000,12021272,Chasing Amy,Ben Affleck|Joey Lauren Adams|Jason Lee|Dwight Ewell|Kevin Smith,Kevin Smith,113,1997-04-04,227,6.7,1997,Comedy
1.21,250000,12021272,Chasing Amy,Ben Affleck|Joey Lauren Adams|Jason Lee|Dwight Ewell|Kevin Smith,Kevin Smith,113,1997-04-04,227,6.7,1997,Drama
1.21,250000,12021272,Chasing Amy,Ben Affleck|Joey Lauren Adams|Jason Lee|Dwight Ewell|Kevin Smith,Kevin Smith,113,1997-04-04,227,6.7,1997,Romance
1.18,116000000,178127760,Dante's Peak,Pierce Brosnan|Linda Hamilton|Jamie Ren̩e Smith|Jeremy Foley|Elizabeth Hoffman,Roger Donaldson,108,1997-02-07,216,5.5,1997,Action
1.18,116000000,178127760,Dante's Peak,Pierce Brosnan|Linda Hamilton|Jamie Ren̩e Smith|Jeremy Foley|Elizabeth Hoffman,Roger Donaldson,108,1997-02-07,216,5.5,1997,Adventure
1.18,116000000,178127760,Dante's Peak,Pierce Brosnan|Linda Hamilton|Jamie Ren̩e Smith|Jeremy Foley|Elizabeth Hoffman,Roger Donaldson,108,1997-02-07,216,5.5,1997,Thriller
1.17,160000000,164508066,Speed 2: Cruise Control,Sandra Bullock|Jason Patric|Willem Dafoe|Temuera Morrison|Mike Hagerty,Jan de Bont,121,1997-06-12,233,4.4,1997,Action
1.17,160000000,164508066,Speed 2: Cruise Control,Sandra Bullock|Jason Patric|Willem Dafoe|Temuera Morrison|Mike Hagerty,Jan de Bont,121,1997-06-12,233,4.4,1997,Adventure
1.17,160000000,164508066,Speed 2: Cruise Control,Sandra Bullock|Jason Patric|Willem Dafoe|Temuera Morrison|Mike Hagerty,Jan de Bont,121,1997-06-12,233,4.4,1997,Thriller
1.12,35000000,126216940,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,Curtis Hanson,138,1997-09-19,728,7.5,1997,Crime
1.12,35000000,126216940,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,Curtis Hanson,138,1997-09-19,728,7.5,1997,Drama
1.12,35000000,126216940,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,Curtis Hanson,138,1997-09-19,728,7.5,1997,Mystery
1.12,35000000,126216940,L.A. Confidential,Kevin Spacey|Guy Pearce|Danny DeVito|James Cromwell|Kim Basinger,Curtis Hanson,138,1997-09-19,728,7.5,1997,Thriller
1.11,24000000,172363301,Scream 2,David Arquette|Neve Campbell|Courteney Cox|Sarah Michelle Gellar|Jamie Kennedy,Wes Craven,120,1997-12-09,442,6.0,1997,Horror
1.11,24000000,172363301,Scream 2,David Arquette|Neve Campbell|Courteney Cox|Sarah Michelle Gellar|Jamie Kennedy,Wes Craven,120,1997-12-09,442,6.0,1997,Mystery
1.09,45000000,181000000,Liar Liar,Jim Carrey|Maura Tierney|Justin Cooper|Cary Elwes|Anne Haney,Tom Shadyac,86,1997-03-21,774,6.2,1997,Comedy
1.04,90000000,171120329,Contact,Jodie Foster|Matthew McConaughey|James Woods|John Hurt|Tom Skerritt,Robert Zemeckis,150,1997-07-11,745,6.9,1997,Drama
1.04,90000000,171120329,Contact,Jodie Foster|Matthew McConaughey|James Woods|John Hurt|Tom Skerritt,Robert Zemeckis,150,1997-07-11,745,6.9,1997,Science Fiction
1.04,90000000,171120329,Contact,Jodie Foster|Matthew McConaughey|James Woods|John Hurt|Tom Skerritt,Robert Zemeckis,150,1997-07-11,745,6.9,1997,Mystery
1.03,62000000,1060056,Lolita,Jeremy Irons|Dominique Swain|Melanie Griffith|Frank Langella|Suzanne Shepherd,Adrian Lyne,137,1997-09-27,120,6.9,1997,Drama
1.03,62000000,1060056,Lolita,Jeremy Irons|Dominique Swain|Melanie Griffith|Frank Langella|Suzanne Shepherd,Adrian Lyne,137,1997-09-27,120,6.9,1997,Romance
1.01,40000000,45916769,The Rainmaker,Matt Damon|Danny DeVito|Jon Voight|Claire Danes|Mary Kay Place,Francis Ford Coppola,135,1997-11-18,113,6.5,1997,Drama
1.01,40000000,45916769,The Rainmaker,Matt Damon|Danny DeVito|Jon Voight|Claire Danes|Mary Kay Place,Francis Ford Coppola,135,1997-11-18,113,6.5,1997,Crime
1.01,40000000,45916769,The Rainmaker,Matt Damon|Danny DeVito|Jon Voight|Claire Danes|Mary Kay Place,Francis Ford Coppola,135,1997-11-18,113,6.5,1997,Thriller
0.98,60000000,159330280,The Jackal,Bruce Willis|Richard Gere|Sidney Poitier|Diane Venora|J.K. Simmons,Michael Caton-Jones,124,1997-11-13,295,6.0,1997,Action
0.98,60000000,159330280,The Jackal,Bruce Willis|Richard Gere|Sidney Poitier|Diane Venora|J.K. Simmons,Michael Caton-Jones,124,1997-11-13,295,6.0,1997,Thriller
0.98,60000000,159330280,The Jackal,Bruce Willis|Richard Gere|Sidney Poitier|Diane Venora|J.K. Simmons,Michael Caton-Jones,124,1997-11-13,295,6.0,1997,Adventure
0.98,60000000,159330280,The Jackal,Bruce Willis|Richard Gere|Sidney Poitier|Diane Venora|J.K. Simmons,Michael Caton-Jones,124,1997-11-13,295,6.0,1997,Crime
0.96,80000000,177977226,Flubber,Robin Williams|Marcia Gay Harden|Christopher McDonald|Raymond J. Barry|Clancy Brown,Les Mayfield,93,1997-11-26,385,5.1,1997,Comedy
0.96,80000000,177977226,Flubber,Robin Williams|Marcia Gay Harden|Christopher McDonald|Raymond J. Barry|Clancy Brown,Les Mayfield,93,1997-11-26,385,5.1,1997,Family
0.96,80000000,177977226,Flubber,Robin Williams|Marcia Gay Harden|Christopher McDonald|Raymond J. Barry|Clancy Brown,Les Mayfield,93,1997-11-26,385,5.1,1997,Science Fiction
0.94,68000000,118063304,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,1997-04-03,161,6.0,1997,Thriller
0.94,68000000,118063304,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,1997-04-03,161,6.0,1997,Action
0.94,68000000,118063304,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,1997-04-03,161,6.0,1997,Romance
0.94,68000000,118063304,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,1997-04-03,161,6.0,1997,Science Fiction
0.94,68000000,118063304,The Saint,Val Kilmer|Elisabeth Shue|Rade Serbedzija|Henry Goodman|Alun Armstrong,Phillip Noyce,116,1997-04-03,161,6.0,1997,Adventure
0.94,75000000,136982834,Conspiracy Theory,Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan,Richard Donner,135,1997-08-07,243,6.4,1997,Action
0.94,75000000,136982834,Conspiracy Theory,Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan,Richard Donner,135,1997-08-07,243,6.4,1997,Drama
0.94,75000000,136982834,Conspiracy Theory,Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan,Richard Donner,135,1997-08-07,243,6.4,1997,Mystery
0.94,75000000,136982834,Conspiracy Theory,Mel Gibson|Julia Roberts|Patrick Stewart|Cylk Cozart|Steve Kahan,Richard Donner,135,1997-08-07,243,6.4,1997,Thriller
0.93,85000000,315156409,Air Force One,Harrison Ford|Gary Oldman|Glenn Close|Wendy Crewson|William H. Macy,Wolfgang Petersen,124,1997-07-23,474,6.1,1997,Action
0.93,85000000,315156409,Air Force One,Harrison Ford|Gary Oldman|Glenn Close|Wendy Crewson|William H. Macy,Wolfgang Petersen,124,1997-07-23,474,6.1,1997,Thriller
0.86,15000000,64256513,Wag the Dog,Dustin Hoffman|Robert De Niro|Anne Heche|Denis Leary|Willie Nelson,Barry Levinson,97,1997-12-25,120,6.6,1997,Comedy
0.86,15000000,64256513,Wag the Dog,Dustin Hoffman|Robert De Niro|Anne Heche|Denis Leary|Willie Nelson,Barry Levinson,97,1997-12-25,120,6.6,1997,Drama
0.86,50000000,314178011,As Good as It Gets,Jack Nicholson|Helen Hunt|Greg Kinnear|Cuba Gooding Jr.|Skeet Ulrich,James L. Brooks,139,1997-12-19,480,7.0,1997,Comedy
0.86,50000000,314178011,As Good as It Gets,Jack Nicholson|Helen Hunt|Greg Kinnear|Cuba Gooding Jr.|Skeet Ulrich,James L. Brooks,139,1997-12-19,480,7.0,1997,Romance
0.84,36000000,50159144,Breakdown,Kurt Russell|J. T. Walsh|Kathleen Quinlan|M.C. Gainey|Jack Noseworthy,Jonathan Mostow,95,1997-05-02,84,6.5,1997,Drama
0.84,36000000,50159144,Breakdown,Kurt Russell|J. T. Walsh|Kathleen Quinlan|M.C. Gainey|Jack Noseworthy,Jonathan Mostow,95,1997-05-02,84,6.5,1997,Action
0.84,36000000,50159144,Breakdown,Kurt Russell|J. T. Walsh|Kathleen Quinlan|M.C. Gainey|Jack Noseworthy,Jonathan Mostow,95,1997-05-02,84,6.5,1997,Thriller
0.82,70000000,131457682,Seven Years in Tibet,Brad Pitt|Jamyang Jamtsho Wangchuk|David Thewlis|BD Wong|Mako,Jean-Jacques Annaud,136,1997-09-12,342,6.9,1997,History
0.82,70000000,131457682,Seven Years in Tibet,Brad Pitt|Jamyang Jamtsho Wangchuk|David Thewlis|BD Wong|Mako,Jean-Jacques Annaud,136,1997-09-12,342,6.9,1997,Drama
0.82,70000000,131457682,Seven Years in Tibet,Brad Pitt|Jamyang Jamtsho Wangchuk|David Thewlis|BD Wong|Mako,Jean-Jacques Annaud,136,1997-09-12,342,6.9,1997,Adventure
0.82,70000000,131457682,Seven Years in Tibet,Brad Pitt|Jamyang Jamtsho Wangchuk|David Thewlis|BD Wong|Mako,Jean-Jacques Annaud,136,1997-09-12,342,6.9,1997,War
0.8,38000000,299288605,My Best Friend's Wedding,Julia Roberts|Dermot Mulroney|Cameron Diaz|Rupert Everett|Philip Bosco,P.J. Hogan,105,1997-06-19,336,6.3,1997,Comedy
0.8,38000000,299288605,My Best Friend's Wedding,Julia Roberts|Dermot Mulroney|Cameron Diaz|Rupert Everett|Philip Bosco,P.J. Hogan,105,1997-06-19,336,6.3,1997,Romance
0.78,15000000,43101594,Boogie Nights,Mark Wahlberg|Burt Reynolds|John C. Reilly|Julianne Moore|Thomas Jane,Paul Thomas Anderson,155,1997-09-11,438,7.3,1997,Drama
0.78,15000000,3675201,Lost Highway,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito|Robert Blake,David Lynch,134,1997-01-15,263,7.3,1997,Drama
0.78,15000000,3675201,Lost Highway,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito|Robert Blake,David Lynch,134,1997-01-15,263,7.3,1997,Thriller
0.78,15000000,3675201,Lost Highway,Bill Pullman|Patricia Arquette|John Roselius|Louis Eppolito|Robert Blake,David Lynch,134,1997-01-15,263,7.3,1997,Mystery
0.76,50000000,10541523,Mad City,John Travolta|Dustin Hoffman|Mia Kirshner|Alan Alda|Robert Prosky,Costa-Gavras,114,1997-11-07,36,5.3,1997,Action
0.76,50000000,10541523,Mad City,John Travolta|Dustin Hoffman|Mia Kirshner|Alan Alda|Robert Prosky,Costa-Gavras,114,1997-11-07,36,5.3,1997,Drama
0.76,50000000,10541523,Mad City,John Travolta|Dustin Hoffman|Mia Kirshner|Alan Alda|Robert Prosky,Costa-Gavras,114,1997-11-07,36,5.3,1997,Thriller
0.74,18000000,251212670,Bean,Rowan Atkinson|Peter MacNicol|John Mills|Pamela Reed|Harris Yulin,Mel Smith,85,1997-07-29,297,6.3,1997,Comedy
0.74,90000000,140807547,The Devil's Own,Harrison Ford|Brad Pitt|Margaret Colin|Rub̩n Blades|Treat Williams,Alan J. Pakula,107,1997-03-12,147,5.8,1997,Crime
0.74,90000000,140807547,The Devil's Own,Harrison Ford|Brad Pitt|Margaret Colin|Rub̩n Blades|Treat Williams,Alan J. Pakula,107,1997-03-12,147,5.8,1997,Thriller
0.74,90000000,140807547,The Devil's Own,Harrison Ford|Brad Pitt|Margaret Colin|Rub̩n Blades|Treat Williams,Alan J. Pakula,107,1997-03-12,147,5.8,1997,Drama
0.71,27000000,60527873,Kiss the Girls,Morgan Freeman|Ashley Judd|Cary Elwes|Alex McArthur|Tony Goldwyn,Gary Fleder,115,1997-10-03,170,6.1,1997,Drama
0.71,27000000,60527873,Kiss the Girls,Morgan Freeman|Ashley Judd|Cary Elwes|Alex McArthur|Tony Goldwyn,Gary Fleder,115,1997-10-03,170,6.1,1997,Mystery
0.71,27000000,60527873,Kiss the Girls,Morgan Freeman|Ashley Judd|Cary Elwes|Alex McArthur|Tony Goldwyn,Gary Fleder,115,1997-10-03,170,6.1,1997,Thriller
0.71,27000000,60527873,Kiss the Girls,Morgan Freeman|Ashley Judd|Cary Elwes|Alex McArthur|Tony Goldwyn,Gary Fleder,115,1997-10-03,170,6.1,1997,Crime
